,id,lang,difficulty,word_count,title_length,opened,translated,spoken,liked,closed,avg_reading_time,std_reading_time,avg_reading_time_OOF,std_reading_time_OOF,avg_reading_time_firsttrans,std_reading_time_firsttrans,feedback_difficulty_easy,feedback_difficulty_ok,feedback_difficulty_hard,feedback_difficulty_too_hard
384,1419219,de,56,199,8,1,3,0,0,1,150.0,0.0,150.0,0.0,128.0,0.0,0,0,0,0
385,1418839,de,48,157,8,2,25,0,0,2,119668.0,119179.0,1949.0,1460.0,33040.5,33003.5,0,0,0,0
386,1418727,de,52,610,8,2,30,0,0,2,1786.5,1424.5,654.0,292.0,1774.5,1419.5,0,0,0,0
387,1500243,de,53,126,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1498668,de,38,207,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1501607,de,50,899,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,1501420,de,48,576,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1456623,de,58,112,4,1,20,0,0,1,636.0,0.0,636.0,0.0,632.0,0.0,0,0,0,0
392,1456550,de,66,312,7,1,27,0,0,1,586.0,0.0,580.0,0.0,581.0,0.0,0,0,0,0
393,1475283,de,49,206,6,2,23,0,0,1,1265.0,0.0,0,0,0,0,0,0,0,0
394,1475507,de,48,516,4,1,41,0,0,1,7981.0,0.0,293.0,0.0,7476.0,0.0,0,0,0,0
395,1502892,de,56,584,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1503502,de,58,542,9,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0
397,1503764,de,53,418,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,1140497,de,48,555,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,1344548,de,53,527,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,1411459,de,63,324,7,7,56,0,0,0,0,0,0,0,0,0,0,0,0,0
401,1412953,de,45,210,4,1,16,0,3,0,0,0,0,0,0,0,0,0,0,0
402,1503506,de,51,314,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0
403,1503508,de,50,185,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
404,1503509,de,50,785,9,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
405,1503501,de,59,744,8,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
406,1406889,de,48,763,10,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0
407,1406594,de,57,402,8,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0
408,1411532,de,59,301,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,1414919,de,50,775,7,2,1,0,0,2,990.0,0.0,990.0,0.0,988.0,0.0,0,0,0,0
410,1414917,de,49,307,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
411,1414825,de,32,157,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,1414562,de,40,223,8,2,18,0,1,1,128.0,0.0,128.0,0.0,115.0,0.0,0,0,0,0
413,1414093,de,44,389,9,2,25,0,0,1,326.0,0.0,326.0,0.0,320.0,0.0,0,0,0,0
414,1414092,de,48,440,7,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
415,1415187,de,47,184,11,3,8,0,0,2,58.5,3.5,58.5,3.5,26.0,26.0,0,0,0,0
416,1415862,de,37,151,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
417,1415188,de,51,246,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
418,1415274,de,54,340,9,1,1,0,0,1,1413.0,0.0,88.0,0.0,1410.0,0.0,0,0,0,0
419,1415572,de,47,174,9,2,8,0,0,1,169.0,0.0,169.0,0.0,104.0,0.0,0,0,0,0
420,1415349,de,59,660,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,1415740,de,59,335,7,1,0,0,0,1,2072.0,0.0,2070.0,0.0,0.0,0.0,0,0,0,0
